function,method,seed,scenario,regret,wiped
F24-LunacekRastrigin,NCDE,0,18,1.79901,0
F24-LunacekRastrigin,NCDE,0,19,170.336,1
F24-LunacekRastrigin,NCDE,0,20,0.000401409,0
F24-LunacekRastrigin,NCDE,0,21,171.984,1
F24-LunacekRastrigin,NCDE,0,22,0,0
F24-LunacekRastrigin,NCDE,0,23,0.217586,0
F24-LunacekRastrigin,NCDE,0,24,0.000401409,0
F24-LunacekRastrigin,NCDE,0,25,0,0
F24-LunacekRastrigin,NCDE,0,26,0.000401409,0
F24-LunacekRastrigin,NCDE,0,27,0,0
F24-LunacekRastrigin,NCDE,0,28,0,0
F24-LunacekRastrigin,NCDE,0,29,0,0
F24-LunacekRastrigin,NCDE,0,30,154.445,1
F24-LunacekRastrigin,NCDE,0,31,157.058,1
F24-LunacekRastrigin,NCDE,0,32,155.086,1
F24-LunacekRastrigin,NCDE,0,33,0,0
F24-LunacekRastrigin,NCDE,0,34,0,0
F24-LunacekRastrigin,NCDE,0,35,0,0
F24-LunacekRastrigin,NCDE,0,36,158.609,1
F24-LunacekRastrigin,NCDE,0,37,0,0
F24-LunacekRastrigin,NCDE,0,38,0,0
F24-LunacekRastrigin,NCDE,0,39,0.000401409,0
F24-LunacekRastrigin,NCDE,0,40,0.000401409,0
F24-LunacekRastrigin,NCDE,0,41,0,0
F24-LunacekRastrigin,NCDE,0,42,0,0
F24-LunacekRastrigin,NCDE,0,43,0.000401409,0
F24-LunacekRastrigin,NCDE,0,44,0.000401409,0
F24-LunacekRastrigin,r3pso,0,15,0.148319,0
F24-LunacekRastrigin,r3pso,0,16,0.280368,0
F24-LunacekRastrigin,r3pso,0,17,0.280368,0
F24-LunacekRastrigin,r3pso,0,18,0,0
F24-LunacekRastrigin,r3pso,0,19,168.293,1
F24-LunacekRastrigin,r3pso,0,20,0.280368,0
F24-LunacekRastrigin,r3pso,0,21,163.462,1
F24-LunacekRastrigin,r3pso,0,22,0.148319,0
F24-LunacekRastrigin,r3pso,0,23,159.221,1
F24-LunacekRastrigin,r3pso,0,24,0.280368,0
F24-LunacekRastrigin,r3pso,0,25,0.148319,0
F24-LunacekRastrigin,r3pso,0,26,0.280368,0
F24-LunacekRastrigin,r3pso,0,27,0.148319,0
F24-LunacekRastrigin,r3pso,0,28,0.148319,0
F24-LunacekRastrigin,r3pso,0,29,0.148319,0
F24-LunacekRastrigin,r3pso,0,30,161.904,1
F24-LunacekRastrigin,r3pso,0,31,161.652,1
F24-LunacekRastrigin,r3pso,0,32,0,0
F24-LunacekRastrigin,r3pso,0,33,0.148319,0
F24-LunacekRastrigin,r3pso,0,34,0.148319,0
F24-LunacekRastrigin,r3pso,0,35,0.148319,0
F24-LunacekRastrigin,r3pso,0,36,163.169,1
F24-LunacekRastrigin,r3pso,0,37,0.148319,0
F24-LunacekRastrigin,r3pso,0,38,0.148319,0
F24-LunacekRastrigin,r3pso,0,39,0.280368,0
F24-LunacekRastrigin,r3pso,0,40,0.280368,0
F24-LunacekRastrigin,r3pso,0,41,0.148319,0
F24-LunacekRastrigin,r3pso,0,42,0.148319,0
F24-LunacekRastrigin,r3pso,0,43,0.280368,0
F24-LunacekRastrigin,r3pso,0,44,0.280368,0
F24-LunacekRastrigin,NM-Restart,0,15,2.09864,0
F24-LunacekRastrigin,NM-Restart,0,16,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,17,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,18,1.95032,0
F24-LunacekRastrigin,NM-Restart,0,19,169.943,1
F24-LunacekRastrigin,NM-Restart,0,20,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,21,166.032,1
F24-LunacekRastrigin,NM-Restart,0,22,2.09864,0
F24-LunacekRastrigin,NM-Restart,0,23,215.028,1
F24-LunacekRastrigin,NM-Restart,0,24,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,25,2.09864,0
F24-LunacekRastrigin,NM-Restart,0,26,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,27,2.09864,0
F24-LunacekRastrigin,NM-Restart,0,28,4.05857,0
F24-LunacekRastrigin,NM-Restart,0,29,5.5314,0
F24-LunacekRastrigin,NM-Restart,0,30,178.238,1
F24-LunacekRastrigin,NM-Restart,0,31,216.263,1
F24-LunacekRastrigin,NM-Restart,0,32,164.851,1
F24-LunacekRastrigin,NM-Restart,0,33,3.55134,0
F24-LunacekRastrigin,NM-Restart,0,34,166.281,1
F24-LunacekRastrigin,NM-Restart,0,35,157.558,1
F24-LunacekRastrigin,NM-Restart,0,36,201.025,1
F24-LunacekRastrigin,NM-Restart,0,37,3.55134,0
F24-LunacekRastrigin,NM-Restart,0,38,197.124,1
F24-LunacekRastrigin,NM-Restart,0,39,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,40,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,41,169.531,1
F24-LunacekRastrigin,NM-Restart,0,42,161.695,1
F24-LunacekRastrigin,NM-Restart,0,43,0.151715,0
F24-LunacekRastrigin,NM-Restart,0,44,0.151715,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,15,2.31956,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,16,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,17,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,18,2.17124,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,19,166.865,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,20,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,21,164.283,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,22,2.31956,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,23,240.021,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,24,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,25,2.31956,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,26,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,27,2.31956,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,28,175.896,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,29,167.283,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,30,187.584,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,31,236.303,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,32,1.32067,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,33,157.333,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,34,188.306,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,35,156.951,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,36,206.64,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,37,3.03657,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,38,209.307,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,39,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,40,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,41,188.308,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,42,176.034,1
F24-LunacekRastrigin,IPOP-CMA-ES,0,43,0.372633,0
F24-LunacekRastrigin,IPOP-CMA-ES,0,44,0.372633,0
F24-LunacekRastrigin,DE,0,15,1.94693,0
F24-LunacekRastrigin,DE,0,16,0,0
F24-LunacekRastrigin,DE,0,17,0,0
F24-LunacekRastrigin,DE,0,18,1.79861,0
F24-LunacekRastrigin,DE,0,19,183.075,1
F24-LunacekRastrigin,DE,0,20,0,0
F24-LunacekRastrigin,DE,0,21,178.879,1
F24-LunacekRastrigin,DE,0,22,1.94693,0
F24-LunacekRastrigin,DE,0,23,247.348,1
F24-LunacekRastrigin,DE,0,24,0,0
F24-LunacekRastrigin,DE,0,25,1.94693,0
F24-LunacekRastrigin,DE,0,26,0,0
